"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.582272875E0,-1.872306519E0,5.033133545E0,8.312963104E0
2.592236875E0,-1.808389435E0,5.087919617E0,8.170908508E0
2.602199875E0,-1.721120911E0,5.087021484E0,7.987988892E0
2.612163875E0,-1.654210052E0,5.076543274E0,7.933352509E0
2.622127875E0,-1.687590637E0,5.032085724E0,8.058192902E0
2.632091875E0,-1.752405853E0,5.007237396E0,8.292006683E0
2.642055875E0,-1.801803131E0,4.935087433E0,8.462801514E0
2.652019875E0,-1.760638733E0,4.905149689E0,8.544531555E0
2.661982875E0,-1.727856903E0,4.927752686E0,8.520731049E0
2.671946875E0,-1.778152313E0,4.948709106E0,8.484805756E0
2.681910875E0,-1.821262665E0,5.037324829E0,8.433163147E0
2.691874875E0,-1.854792938E0,5.079387360E0,8.278235321E0
2.701838875E0,-1.926493835E0,5.052593079E0,8.252039795E0
2.711802875E0,-1.943857727E0,5.098846893E0,8.305179291E0
2.721765875E0,-1.962868195E0,5.034031677E0,8.288713531E0
2.731729875E0,-1.978435822E0,5.014422455E0,8.323890381E0
2.741693875E0,-1.975741425E0,5.100643158E0,8.342152405E0
2.751657875E0,-2.020947418E0,5.154381409E0,8.278085632E0
2.761621875E0,-2.037263489E0,5.143304443E0,8.251590729E0
2.771585875E0,-1.954934692E0,5.139562225E0,8.196804657E0
2.781549875E0,-1.912572784E0,5.097050629E0,8.187823334E0
2.791512875E0,-1.852547607E0,5.042114868E0,8.193960571E0
2.801476875E0,-1.817370758E0,5.032534790E0,8.202642517E0
2.811440875E0,-1.852547607E0,4.993316345E0,8.208480377E0
2.821404875E0,-1.843715973E0,4.971012726E0,8.233179016E0
2.831368875E0,-1.833836517E0,4.985532532E0,8.324040070E0
2.841332875E0,-1.787433014E0,4.965474243E0,8.348289642E0
2.851295875E0,-1.777403870E0,4.901557159E0,8.360863495E0
2.861259875E0,-1.706002350E0,4.881498871E0,8.307274933E0
2.871223875E0,-1.673519897E0,4.855902100E0,8.206235046E0
2.881187875E0,-1.668729858E0,4.861290894E0,8.159232788E0
2.891151875E0,-1.723665619E0,4.891528015E0,8.192014618E0
2.901115875E0,-1.845212860E0,4.895569611E0,8.272696838E0
2.911079875E0,-1.901346130E0,4.914280701E0,8.370593262E0
2.921042875E0,-1.799258423E0,4.925956421E0,8.449030151E0
2.931006875E0,-1.719923401E0,4.875211945E0,8.424331512E0
2.940970875E0,-1.677262115E0,4.849016418E0,8.327333221E0
2.950934875E0,-1.728156281E0,4.920867004E0,8.283773804E0
2.960898875E0,-1.787732391E0,5.018913116E0,8.249794464E0
2.970862875E0,-1.826202393E0,4.998705139E0,8.179141388E0
2.980826875E0,-1.790576477E0,4.950355682E0,8.181985474E0
2.990789875E0,-1.749412079E0,4.997807007E0,8.266409912E0
3.000753875E0,-1.801952820E0,5.014721832E0,8.385711823E0
3.010717875E0,-1.745370483E0,5.032983856E0,8.419990540E0
3.020681875E0,-1.617236938E0,4.995561676E0,8.394094391E0
3.030645875E0,-1.501527557E0,4.968767395E0,8.286617889E0
3.040609875E0,-1.465901642E0,4.920417938E0,8.195607147E0
3.050572875E0,-1.510508881E0,4.893024902E0,8.155490570E0
3.060536875E0,-1.700314178E0,4.890629883E0,8.228089600E0
3.070500875E0,-1.797312469E0,4.946014709E0,8.389304352E0
3.080464875E0,-1.770368500E0,4.999303894E0,8.494834900E0
3.090428875E0,-1.770218811E0,4.972509613E0,8.649163971E0
3.100392875E0,-1.705852661E0,4.960534515E0,8.703201599E0
3.110356875E0,-1.639540558E0,4.954696655E0,8.665330353E0
3.120319875E0,-1.604513397E0,4.935985565E0,8.470285950E0
3.130283875E0,-1.472188568E0,4.938081207E0,8.116421814E0
3.140247875E0,-1.392703857E0,4.950056305E0,7.920778656E0
3.150211875E0,-1.277593231E0,4.980892181E0,7.952662354E0
3.160175875E0,-1.378034363E0,4.971012726E0,8.131240997E0
3.170139875E0,-1.446442108E0,4.970264282E0,8.296048279E0
3.180102875E0,-1.363065491E0,4.960833893E0,8.366401978E0
3.190066875E0,-1.356628876E0,5.004393311E0,8.417296143E0
3.200030875E0,-1.380878448E0,5.031486969E0,8.435408478E0
3.209994875E0,-1.286574554E0,5.000800781E0,8.362510071E0
3.219958875E0,-1.256786499E0,5.003944244E0,8.335865479E0
3.229922875E0,-1.474433899E0,5.100792847E0,8.270900574E0
3.239886875E0,-1.696272583E0,4.917274475E0,8.212671661E0
3.249849875E0,-1.863175507E0,4.219725037E0,8.025261383E0
3.259813875E0,-1.353635101E0,4.827161865E0,8.160130920E0
3.269777875E0,-8.328680420E-1,5.992189178E0,8.588090973E0
3.279742000E0,-1.126257935E0,6.260730743E0,8.844657440E0
3.289706000E0,-1.881287842E0,5.199288025E0,8.482710114E0
3.299670000E0,-1.456471252E0,5.272186432E0,8.153394928E0
3.309633000E0,-1.119072876E0,5.526208191E0,7.983049164E0
3.319597000E0,-1.543889465E0,5.284909973E0,8.237519989E0
3.329561000E0,-1.498683472E0,5.502407684E0,8.571924591E0
3.339525000E0,-1.300196228E0,5.554050293E0,8.443491669E0
3.349489000E0,-1.233884125E0,5.298831024E0,8.252189484E0
3.359453000E0,-1.082399139E0,5.223387909E0,8.290809174E0
3.369417000E0,-9.586065674E-1,5.240751801E0,8.466843109E0
3.379380000E0,-8.972341919E-1,5.198689270E0,8.563242645E0
3.389344000E0,-9.862989807E-1,5.107229462E0,8.642877045E0
3.399308000E0,-9.982740784E-1,5.098697205E0,8.552914124E0
3.409272000E0,-9.413923645E-1,5.183421021E0,8.392597504E0
3.419236000E0,-8.752299500E-1,5.245392151E0,8.236621857E0
3.429200000E0,-8.366102600E-1,5.241799622E0,7.964936829E0
3.439164000E0,-8.913963318E-1,5.139113159E0,7.847730560E0
3.449127000E0,-1.249002686E0,4.331841888E0,7.663912811E0
3.459091000E0,-1.342558136E0,3.874243469E0,7.632627869E0
3.469055000E0,-1.003064117E0,4.642445984E0,7.857460327E0
3.479019000E0,-1.016835480E0,5.170098724E0,8.129145355E0
3.488983000E0,-1.293310547E0,5.351820831E0,8.338859253E0
3.498947000E0,-1.592837677E0,5.389692078E0,8.439300385E0
3.508911000E0,-1.701960754E0,5.356161804E0,8.534652100E0
3.518874000E0,-1.398691406E0,5.381159821E0,8.632698212E0
3.528838000E0,-8.882528687E-1,5.441634064E0,8.671766968E0
3.538802000E0,-5.210664368E-1,5.457501068E0,8.668623505E0
3.548766000E0,-5.511538696E-1,5.220394135E0,8.562943268E0
3.558730000E0,-3.761677551E-1,5.012476501E0,8.344996490E0
3.568694000E0,-2.963836670E-2,5.109624481E0,8.135581970E0
3.578657000E0,2.558180237E-1,5.503904572E0,7.881560211E0
3.588621000E0,4.225712585E-1,5.933511200E0,7.611521759E0
3.598585000E0,6.635700989E-1,6.400090942E0,7.051835632E0
3.608549000E0,9.229806519E-1,7.099137268E0,6.710545349E0
3.618513000E0,1.081650696E0,7.308851166E0,7.099286957E0
3.628477000E0,7.764353943E-1,6.452032928E0,7.004683685E0
3.638441000E0,3.999682617E-1,5.998476105E0,6.864425354E0
3.648404000E0,4.769082642E-1,6.042484589E0,7.084617462E0
3.658368000E0,7.994874573E-1,6.326893158E0,7.493866425E0
3.668332000E0,7.637118530E-1,6.096073151E0,7.384893036E0
3.678296000E0,5.240602112E-1,5.613476715E0,7.301666107E0
3.688260000E0,5.854325867E-1,5.602250061E0,7.361990662E0
3.698224000E0,7.167095947E-1,5.722899170E0,7.499404907E0
3.708188000E0,7.271878052E-1,5.724396057E0,7.617658997E0
3.718151000E0,7.032376099E-1,5.497467957E0,7.756420441E0
3.728115000E0,2.649490356E-2,5.012476501E0,7.686366119E0
3.738079000E0,6.638694763E-1,5.453010406E0,8.147856445E0
3.748043000E0,1.162332916E0,5.975274353E0,8.287516022E0
3.758007000E0,9.107061768E-1,5.928721161E0,7.958649902E0
3.767971000E0,8.014334106E-1,5.792354736E0,7.871680756E0
3.777935000E0,9.062155151E-1,5.829477539E0,7.890691223E0
3.787898000E0,7.825726318E-1,5.529800720E0,7.675588531E0
3.797862000E0,1.853146362E-1,4.897216187E0,7.501201172E0
3.807826000E0,9.375004578E-1,5.074896698E0,7.835755463E0
3.817790000E0,1.138532410E0,5.462889862E0,8.128845978E0
3.827754000E0,8.604107666E-1,5.440137177E0,8.048014069E0
3.837718000E0,6.292913818E-1,5.303321686E0,8.212521973E0
3.847681000E0,7.438032532E-1,5.316344604E0,8.363707581E0
3.857645000E0,1.097517700E0,5.310357056E0,8.451275482E0
3.867609000E0,1.379680939E0,5.383105774E0,8.541537781E0
3.877573000E0,1.191671906E0,5.380561066E0,8.624315643E0
3.887537000E0,7.038363647E-1,5.283712463E0,8.794661407E0
3.897501000E0,5.789959717E-1,5.256020050E0,8.908574524E0
3.907465000E0,6.939569092E-1,5.090614014E0,8.899892578E0
3.917428000E0,7.932005310E-1,4.993016968E0,8.962911530E0
3.927392000E0,8.978329468E-1,4.984035645E0,8.999884644E0
3.937356000E0,9.068142700E-1,4.974455566E0,8.937913513E0
3.947320000E0,8.849597168E-1,4.998256073E0,8.811576233E0
3.957284000E0,8.809181213E-1,5.012775879E0,8.685688019E0
