"Time (s)","Sound pressure level (dB)"
5.152452329E2,-4.882242684E1
5.153492108E2,-5.048437480E1
5.154557392E2,-4.902276356E1
5.155622400E2,-4.754456142E1
5.156659078E2,-5.083694095E1
5.157724629E2,-4.908086769E1
5.158789550E2,-4.727007519E1
5.159826545E2,-4.817629133E1
5.160891407E2,-4.962132929E1
5.161956342E2,-4.816542538E1
5.162992318E2,-4.718504878E1
5.164057749E2,-4.915588711E1
5.165123008E2,-4.709274765E1
5.166159335E2,-4.951265953E1
5.167224682E2,-4.893665699E1
5.168289493E2,-4.786367184E1
5.169327751E2,-4.791719445E1
5.170393469E2,-4.957431741E1
5.171460063E2,NaN
5.172493218E2,-4.790829658E1
5.173558085E2,-4.920339496E1
5.174622612E2,-4.863615575E1
5.175659921E2,-4.816567918E1
5.176693006E2,-4.774330458E1
5.177757895E2,-4.690651974E1
5.178813559E2,-4.763706601E1
5.179878392E2,-4.857454428E1
5.180945528E2,-4.893742939E1
5.181995737E2,-4.817730138E1
5.183061185E2,-4.831327018E1
5.184126105E2,-4.899836434E1
5.185160725E2,-4.994965239E1
5.186226405E2,-4.766186165E1
5.187291759E2,-4.669576309E1
5.188327403E2,-4.734945735E1
5.189392389E2,NaN
5.190452193E2,-4.663231902E1
5.191494343E2,-4.863555121E1
5.192559043E2,-4.894449088E1
5.193624179E2,-4.703637393E1
5.194662368E2,-4.824800975E1
5.195726890E2,-4.650255937E1
5.196791940E2,-4.729341713E1
5.197828431E2,-4.706441541E1
5.198894272E2,-4.551287185E1
5.199959977E2,-4.292887734E1
5.200995598E2,-4.273042450E1
5.202059580E2,-4.557919509E1
5.203125073E2,-4.370715366E1
5.204162244E2,-4.549562001E1
5.205227547E2,-4.568806537E1
5.206269325E2,-4.687782491E1
5.207329959E2,-4.874546410E1
5.208395264E2,-4.743747720E1
5.209460611E2,-4.806272371E1
5.210495763E2,-4.784443472E1
5.211561711E2,-4.779213840E1
5.212626744E2,-4.758014793E1
5.213662878E2,-4.867475171E1
5.214729948E2,-5.051759975E1
5.215795106E2,-4.795890589E1
5.216829805E2,-4.985769818E1
5.217894610E2,-4.921573761E1
5.218959921E2,-4.870849250E1
5.219997791E2,-4.706060584E1
5.221062551E2,-4.824923443E1
5.222127177E2,-4.952035134E1
5.223163675E2,-4.668823943E1
5.224223389E2,-4.542255211E1
5.225288551E2,-4.602524342E1
5.226330547E2,-4.469981025E1
5.227394235E2,NaN
5.228452334E2,-4.670707360E1
5.229498455E2,-4.474767913E1
5.230564039E2,-4.565225738E1
5.231628900E2,-4.809553212E1
5.232665058E2,-4.878153702E1
5.233693674E2,-4.706966913E1
5.234724198E2,-4.917318134E1
5.235789762E2,-4.827909558E1
5.236831430E2,-4.661419997E1
5.237898628E2,-4.785701927E1
5.238923475E2,-4.766548005E1
5.239984669E2,-4.666648665E1
5.241049926E2,-4.568208857E1
5.242115080E2,-4.549837832E1
5.243165222E2,-4.541343723E1
5.244229800E2,-4.551091177E1
5.245294755E2,-4.710085105E1
5.246332164E2,-4.597711456E1
5.247396345E2,-4.729391071E1
5.248458196E2,NaN
5.249500169E2,-4.613032067E1
5.250565320E2,-4.672434562E1
5.251630427E2,-4.789670920E1
5.252667187E2,-4.757125456E1
5.253698532E2,-4.709570176E1
5.254764730E2,-4.810232272E1
5.255819761E2,-4.668803985E1
5.256885457E2,-4.681289859E1
5.257951160E2,-4.727982328E1
5.259000698E2,-4.667944671E1
5.260066514E2,-4.508408794E1
5.261090702E2,-5.042959117E1
5.262155309E2,-4.761550147E1
5.263220703E2,-4.713301453E1
5.264285348E2,-4.629980144E1
5.265334219E2,-4.617595726E1
5.266399632E2,NaN
5.267417379E2,-4.663320259E1
5.268481962E2,-4.538389825E1
5.269500251E2,-4.572761030E1
5.270566511E2,-4.526498195E1
5.271631256E2,-4.765149124E1
5.272668830E2,-4.553891012E1
5.273733730E2,-4.478632212E1
5.274798745E2,-4.505690045E1
5.275834414E2,-4.401102768E1
5.276899180E2,-4.540140678E1
5.277963795E2,-4.494850717E1
5.279002586E2,-4.607339229E1
5.280058149E2,-4.556434402E1
5.281128029E2,-4.444505373E1
5.282168381E2,-4.507672050E1
5.283232980E2,-4.555786675E1
5.284255949E2,-4.404889332E1
5.285322010E2,-4.659502171E1
5.286386550E2,-4.169631479E1
5.287451407E2,NaN
5.288502554E2,-4.378939201E1
5.289548697E2,-4.314635495E1
5.290616135E2,-4.395868788E1
5.291668800E2,-4.394928433E1
5.292733971E2,-4.412639786E1
5.293756580E2,-4.327423072E1
5.294821665E2,-4.351013149E1
5.295841675E2,-4.412540886E1
5.296907041E2,-4.202193052E1
5.297956702E2,-4.182102974E1
5.299003153E2,-4.350127214E1
5.300068228E2,-4.252582111E1
5.301133803E2,-4.401575949E1
5.302170201E2,-4.261359725E1
5.303236339E2,-4.199318909E1
5.304277974E2,-4.235911850E1
5.305337287E2,-4.168779392E1
5.306356348E2,-4.527004765E1
5.307420800E2,-4.224440859E1
5.308456677E2,NaN
5.309503473E2,-4.545680637E1
5.310567812E2,-4.311165483E1
5.311632785E2,-4.406774401E1
5.312671012E2,-4.515576405E1
5.313735498E2,-4.287840379E1
5.314757302E2,-4.468370389E1
5.315824189E2,-4.222531751E1
5.316877536E2,-4.400497846E1
5.317942547E2,-4.395791734E1
5.319004352E2,-4.159595468E1
5.320070137E2,-4.009158864E1
5.321135463E2,-3.916708617E1
5.322171340E2,-4.052491681E1
5.323236113E2,-3.989867344E1
5.324300489E2,-4.015298180E1
5.325338837E2,-3.824076005E1
5.326403391E2,-3.795334176E1
5.327452367E2,-4.052265099E1
5.328505416E2,-3.855254365E1
5.329571192E2,-3.800618355E1
5.330623493E2,-3.887431420E1
5.331672123E2,-3.936622950E1
5.332723472E2,-4.126353631E1
5.333754901E2,-4.243895619E1
5.334821296E2,-3.904046311E1
5.335838865E2,-3.932186948E1
5.336903425E2,-3.827194044E1
5.337968549E2,-3.649335771E1
5.339006949E2,-3.753307820E1
5.340073473E2,-3.787067444E1
5.341138442E2,-3.626549395E1
5.342172960E2,-3.623517244E1
5.343238642E2,-3.957567845E1
5.344304005E2,-3.821080997E1
5.345340277E2,-3.839311155E1
5.346404623E2,NaN
5.347456152E2,-4.008538635E1
5.348507003E2,-3.846034862E1
5.349573141E2,-3.894743021E1
5.350637719E2,-3.762930982E1
5.351673482E2,-3.698959224E1
5.352738178E2,-3.662718236E1
5.353755200E2,-3.749543142E1
5.354803837E2,-3.693342832E1
5.355840348E2,-3.794235755E1
5.356904882E2,-3.798407630E1
5.357969939E2,-3.855483491E1
5.359007108E2,-3.686584883E1
5.360073043E2,-3.526879749E1
5.361138586E2,-3.423125157E1
5.362174552E2,-3.053908898E1
5.363240419E2,-3.891112686E1
5.364305015E2,-3.859048059E1
5.365341945E2,-3.652815461E1
5.366407036E2,-3.521630275E1
5.367452014E2,NaN
5.368508440E2,-3.863729600E1
5.369573208E2,-3.639197309E1
5.370638323E2,-3.652978730E1
5.371674961E2,-3.786936243E1
5.372741211E2,-4.019416379E1
5.373789884E2,-4.110386760E1
5.374842581E2,-4.044729045E1
5.375907175E2,-4.005191084E1
5.376971620E2,-3.963981948E1
5.378009045E2,-3.713509222E1
5.379074310E2,-3.736663821E1
5.380139055E2,-3.561407338E1
5.381175991E2,-3.599767935E1
5.382239615E2,-3.653996742E1
5.383305251E2,-4.043888045E1
5.384342232E2,-3.918939961E1
5.385407223E2,NaN
5.386465157E2,-3.960596713E1
5.387509429E2,-3.987450835E1
5.388573973E2,-3.948394423E1
5.389639735E2,-3.732755217E1
5.390676996E2,-3.926628272E1
5.391740874E2,-3.929348069E1
5.392805646E2,-4.050455954E1
5.393843085E2,-3.951734840E1
5.394908054E2,-3.928241583E1
5.395956369E2,-4.064485482E1
5.397010750E2,-3.941543936E1
5.398075570E2,-4.000419083E1
5.399141903E2,-3.887751946E1
5.400177867E2,-3.811486196E1
5.401242455E2,-3.693841080E1
5.402295167E2,-3.876300238E1
5.403344813E2,-3.884357445E1
5.404409335E2,-3.956780925E1
5.405452047E2,-3.875567301E1
5.406510824E2,-4.115789142E1
5.407575933E2,-3.876935306E1
5.408640395E2,-3.799935071E1
5.409677751E2,-3.991193274E1
5.410742108E2,-3.868981090E1
5.411807117E2,-4.069574900E1
5.412844575E2,-4.124849880E1
5.413909317E2,-4.020790833E1
5.414974824E2,-4.207354230E1
5.416012404E2,-4.009422791E1
5.417078757E2,-3.974693851E1
5.418144053E2,-4.223477304E1
5.419178602E2,-3.982175787E1
5.420223376E2,-4.043343588E1
5.421287976E2,-4.171095578E1
5.422345397E2,-4.156945252E1
5.423409944E2,NaN
5.424460910E2,-4.134407418E1
5.425512207E2,-4.051227370E1
5.426576540E2,-3.991406550E1
5.427641670E2,-3.978935411E1
5.428680347E2,-4.069455206E1
5.429746132E2,-4.142445095E1
5.430793868E2,-3.871169244E1
5.431833583E2,-3.955758569E1
5.432898827E2,-4.022824746E1
5.433963360E2,-4.021656512E1
5.435013064E2,-4.135678901E1
5.436078491E2,-4.165217567E1
5.437097397E2,-4.286033753E1
5.438163272E2,-4.086547095E1
5.439180175E2,-4.164394852E1
5.440245105E2,-4.164000433E1
5.441302721E2,-4.143290788E1
5.442347125E2,-4.077480648E1
5.443412481E2,-3.926443203E1
5.444476791E2,NaN
5.445513556E2,-3.861456670E1
5.446580489E2,-3.954542956E1
5.447646938E2,-3.882489328E1
5.448681438E2,-3.799507623E1
5.449747503E2,-4.019357097E1
5.450812932E2,-4.001473714E1
5.451847932E2,-3.980115078E1
5.452912349E2,-3.874619004E1
5.453977892E2,-3.970446223E1
5.455014613E2,-4.084691643E1
5.456079835E2,-4.059128857E1
5.457144989E2,-4.049407290E1
5.458182238E2,-3.840335105E1
5.459247820E2,-4.074497758E1
5.460312555E2,-3.769834679E1
5.461348866E2,-4.061820710E1
5.462412955E2,NaN
5.463470782E2,-4.159197780E1
5.464515222E2,-4.152992817E1
5.465579970E2,-3.942554391E1
5.466645010E2,-3.879858277E1
5.467682037E2,-4.151853407E1
5.468702246E2,-4.148650182E1
5.469767201E2,-3.881521736E1
5.470832249E2,-4.036229462E1
5.471849633E2,-4.286090088E1
5.472914917E2,-4.172955203E1
5.473979346E2,-4.393240952E1
5.475016575E2,-4.208178936E1
5.476082155E2,-4.009903672E1
5.477147359E2,-3.843375664E1
5.478170789E2,-3.833173791E1
5.479236938E2,-3.957995759E1
5.480301924E2,-4.022554550E1
5.481350890E2,-4.223461008E1
5.482416188E2,-4.101896864E1
5.483433760E2,NaN
5.484491550E2,-4.176253002E1
5.485516806E2,-4.166620649E1
5.486581179E2,-3.986779779E1
5.487646365E2,-3.919335675E1
5.488684386E2,-4.050286369E1
5.489749061E2,-3.895180835E1
5.490814598E2,-4.015680229E1
5.491851104E2,-4.150900641E1
5.492909811E2,-4.034534850E1
5.493956345E2,-4.026736300E1
5.495017637E2,-3.948498017E1
5.496082882E2,-4.004722427E1
5.497147940E2,-3.907140947E1
5.498184833E2,-3.504229155E1
5.499225130E2,-3.967621357E1
5.500255315E2,-3.626879956E1
5.501320530E2,-3.572621612E1
5.502351729E2,-3.559162204E1
5.503416927E2,-3.627968584E1
5.504454863E2,NaN
5.505504703E2,-3.732763157E1
5.506568640E2,-3.941978701E1
5.507635815E2,-3.709770473E1
5.508686060E2,-3.947903253E1
5.509751257E2,-4.093194314E1
5.510816059E2,-3.835191649E1
5.511852436E2,-3.484898001E1
5.512916852E2,-3.493536269E1
5.513981606E2,-3.824817417E1
5.515019854E2,-3.836985907E1
5.516084522E2,-4.029109912E1
5.517149232E2,-3.979222004E1
5.518186786E2,-3.706113583E1
5.519253191E2,-3.594244321E1
5.520317658E2,-3.454290476E1
5.521353700E2,-3.860533134E1
5.522419753E2,-3.457767546E1
5.523484545E2,-3.488283737E1
5.524521056E2,-3.583010305E1
5.525549940E2,-3.782985033E1
5.526614493E2,-3.715627962E1
5.527673637E2,-3.904933803E1
5.528702032E2,-3.730619938E1
5.529767024E2,-3.868230583E1
5.530794695E2,-3.591544439E1
5.531853846E2,-3.590698376E1
5.532918374E2,-3.858395935E1
5.533983791E2,-3.735904455E1
5.535021153E2,-3.739200541E1
5.536085973E2,-3.867227176E1
5.537122286E2,-3.834869755E1
5.538174587E2,-3.657479868E1
5.539221607E2,-3.861560083E1
5.540286759E2,-3.757906231E1
5.541340887E2,-3.810125644E1
5.542405382E2,NaN
5.543463307E2,-3.860182806E1
5.544521572E2,-3.716286487E1
5.545585825E2,-3.906500200E1
5.546651115E2,-3.743679055E1
5.547688549E2,-3.963049560E1
5.548755095E2,-4.044438425E1
5.549819715E2,-3.887623159E1
5.550855035E2,-3.830809134E1
5.551920178E2,-3.898557613E1
5.552960572E2,-3.589372676E1
5.554021340E2,-3.921898196E1
5.555080015E2,-4.042263759E1
5.556132581E2,-3.912321207E1
5.557189595E2,-3.866241343E1
5.558254794E2,-3.886045548E1
5.559273235E2,-4.220292482E1
5.560338216E2,-4.080108102E1
5.561356727E2,-3.844704449E1
5.562421083E2,-3.804897247E1
5.563451667E2,NaN
5.564509245E2,-3.836957897E1
5.565574143E2,-3.729916298E1
5.566640454E2,-3.718790344E1
5.567690967E2,-3.623841381E1
5.568757454E2,-3.635919665E1
5.569822172E2,-3.602799018E1
5.570856704E2,-3.441629269E1
5.571922509E2,-3.683403476E1
5.572988029E2,-3.473595095E1
5.574024440E2,-3.737251017E1
5.575089600E2,-3.951699440E1
5.576154811E2,-4.044509043E1
5.577190597E2,-4.021386192E1
5.578255277E2,-3.919023426E1
5.579322036E2,-3.648220443E1
5.580357359E2,-3.804826740E1
5.581422221E2,NaN
5.582480059E2,-4.057212771E1
5.583524121E2,-4.034460347E1
5.584588257E2,-4.019324240E1
5.585653044E2,-4.009194914E1
5.586691852E2,-3.840242826E1
5.587756271E2,-3.370003775E1
5.588822580E2,-3.687094253E1
5.589858912E2,-3.753872075E1
5.590922073E2,-3.810688945E1
5.591986612E2,-3.886236221E1
5.593024999E2,-3.782475813E1
5.594054510E2,-4.104378021E1
5.595118846E2,-4.222515976E1
5.596178371E2,-3.972420346E1
5.597243781E2,-3.984113072E1
5.598308778E2,-3.801877302E1
5.599360112E2,-3.701348669E1
5.600425863E2,-3.984329371E1
5.601490518E2,-4.044426493E1
5.602525911E2,-3.991953275E1
5.603557095E2,-3.944898914E1
5.604609255E2,-3.712792278E1
5.605633062E2,-3.743342137E1
5.606693911E2,-3.954070697E1
5.607759648E2,-4.028362576E1
5.608826567E2,-3.920632242E1
5.609859888E2,-4.213724570E1
5.610925106E2,-4.224412557E1
5.611990682E2,-4.073180738E1
5.613026727E2,-4.169992427E1
5.614047627E2,-3.797157501E1
5.615115508E2,-4.125438640E1
5.616181294E2,-3.747888014E1
5.617247077E2,-4.066801169E1
5.618266839E2,-4.049300267E1
5.619332855E2,-3.959675060E1
5.620361229E2,-4.032878726E1
5.621425536E2,-4.004621112E1
5.622490256E2,-3.942454629E1
5.623528015E2,-3.793994192E1
5.624592805E2,-3.959643324E1
5.625656846E2,-3.947447163E1
5.626694258E2,-3.867406938E1
5.627759402E2,-3.882492164E1
5.628824724E2,-3.723545174E1
5.629861605E2,-3.720948124E1
5.630926092E2,-4.010784664E1
5.631991461E2,-3.878727208E1
5.633028837E2,-3.550464918E1
5.634093831E2,-3.707647629E1
5.635121170E2,-3.618418932E1
5.636181666E2,-3.821029265E1
5.637222628E2,-3.878290715E1
5.638288945E2,-3.819731510E1
5.639348978E2,-3.925822730E1
5.640380479E2,NaN
5.641420589E2,-4.312909840E1
5.642476668E2,-3.843658337E1
5.643528852E2,-3.941845073E1
5.644593470E2,-4.350451636E1
5.645621665E2,-4.041757467E1
5.646682120E2,-4.014672861E1
5.647739255E2,-4.120003313E1
5.648766273E2,-4.017854296E1
5.649831541E2,-4.229902240E1
5.650863014E2,-3.962707089E1
5.651921355E2,-3.898232698E1
5.652960172E2,-3.866019926E1
5.654017048E2,-3.945995582E1
5.655083000E2,-4.105946710E1
5.656132625E2,-4.099518952E1
5.657198304E2,-4.172490127E1
5.658264709E2,-3.910716355E1
5.659280848E2,-3.935374628E1
5.660322875E2,-4.140416566E1
5.661364748E2,-3.771582503E1
5.662429038E2,-3.875247134E1
5.663493312E2,-3.872814371E1
5.664530527E2,-3.790955695E1
5.665595220E2,-3.859741051E1
5.666659892E2,-3.868238119E1
5.667698194E2,-3.766014345E1
5.668721424E2,-4.103899852E1
5.669786631E2,-3.973637561E1
5.670850753E2,-3.423796283E1
5.671915547E2,-3.599481235E1
5.672980293E2,-3.801174235E1
5.674032120E2,-4.044641256E1
5.675097065E2,-4.069938803E1
5.676161830E2,-3.824165367E1
5.677199739E2,-3.936927794E1
5.678265462E2,-3.573755133E1
5.679330644E2,-3.677364463E1
5.680365031E2,-4.039398569E1
5.681430082E2,-4.045712886E1
5.682451940E2,NaN
5.683509670E2,-3.867460008E1
5.684532093E2,-3.751702595E1
5.685597067E2,-3.761421093E1
5.686661575E2,-3.835499989E1
5.687699184E2,-3.886140566E1
5.688766541E2,-3.858084514E1
5.689832250E2,-3.870417723E1
5.690865922E2,-4.188781780E1
5.691930806E2,-4.023299207E1
5.692995615E2,-4.058635134E1
5.694034271E2,-4.038420775E1
5.695099021E2,-4.019966404E1
5.696163946E2,-4.174791018E1
5.697200663E2,-3.840484689E1
5.698267105E2,-3.902893977E1
5.699332577E2,-3.844045346E1
5.700353951E2,NaN
5.701367563E2,-3.807047915E1
5.702431660E2,-4.115400352E1
5.703496422E2,-3.749289281E1
5.704533843E2,-3.902496865E1
5.705601908E2,-4.096261118E1
5.706651534E2,-4.132123162E1
5.707700464E2,-3.805962397E1
5.708764947E2,-3.978430281E1
5.709830020E2,-3.939499630E1
5.710868336E2,-3.660630060E1
5.711933766E2,-3.552511093E1
5.712998725E2,-3.869223903E1
5.714035162E2,-3.811830201E1
5.715100052E2,-3.957955756E1
5.716165777E2,-3.886956483E1
5.717201120E2,-3.854131686E1
5.718245300E2,-3.900635637E1
5.719310174E2,-3.643276484E1
5.720358010E2,-3.657157891E1
5.721422970E2,NaN
5.722452327E2,-3.843310623E1
5.723517725E2,-3.894421912E1
5.724535974E2,-3.650801134E1
5.725601311E2,-3.742862795E1
5.726667687E2,-3.957541339E1
5.727701300E2,-3.832394252E1
5.728760314E2,-3.858294242E1
5.729824967E2,-4.112988640E1
5.730869160E2,-4.092108025E1
5.731934194E2,-3.865550925E1
5.732999130E2,-3.849648861E1
5.734036552E2,-3.905030822E1
5.735101886E2,-3.929487864E1
5.736167599E2,-4.049609632E1
5.737203915E2,-3.962825271E1
5.738229908E2,-4.029935669E1
5.739296162E2,-3.849161577E1
5.740358155E2,-3.980676722E1
5.741423630E2,-3.889625496E1
5.742487695E2,-3.938667533E1
5.743536329E2,-3.810424673E1
5.744601699E2,-3.823309956E1
5.745666565E2,-3.626510073E1
5.746704435E2,-3.812884109E1
5.747738595E2,-3.890026013E1
5.748803492E2,-3.968418260E1
5.749857518E2,-3.931026397E1
5.750922779E2,-3.992950639E1
5.751954280E2,-3.765118052E1
5.752990150E2,-3.793927092E1
5.754038191E2,-4.021568173E1
5.755053757E2,-3.997487005E1
5.756118733E2,-3.771738450E1
5.757184184E2,-3.957561441E1
5.758204732E2,-3.875775765E1
5.759260420E2,-3.720324171E1
5.760305940E2,-3.809962144E1
5.761358190E2,-3.765603363E1
5.762394352E2,-3.779644380E1
5.763454292E2,NaN
5.764512082E2,-3.815367459E1
5.765538366E2,-3.814944333E1
5.766605720E2,-3.763105415E1
5.767671737E2,-3.998562450E1
5.768706145E2,-3.815482068E1
5.769764113E2,-3.959479099E1
5.770829190E2,-3.828374359E1
5.771872187E2,-3.750161455E1
5.772892499E2,-3.593421393E1
5.773957046E2,-3.950081721E1
5.775021764E2,-3.866924845E1
5.776039834E2,-3.966106070E1
5.777105404E2,-3.858958670E1
5.778143476E2,-3.771696090E1
5.779206022E2,-3.744940372E1
5.780270331E2,-3.766523307E1
5.781335937E2,-3.809813530E1
5.782373020E2,-3.887563455E1
5.783437928E2,-3.785220793E1
5.784502494E2,-3.636227947E1
5.785535812E2,-3.669837947E1
5.786601761E2,-3.633255778E1
5.787652503E2,-3.995369597E1
5.788707288E2,-3.948893985E1
5.789771814E2,-3.692157865E1
5.790836577E2,-3.813470235E1
5.791873795E2,-3.686176603E1
5.792913931E2,-3.811634370E1
5.793941287E2,-3.783105966E1
5.795005879E2,-3.952253954E1
5.796041373E2,-3.641871142E1
5.797107750E2,-4.004013273E1
5.798167728E2,-3.726497105E1
5.799207714E2,-3.691285741E1
5.800272980E2,-3.132682473E1
5.801337680E2,-3.484051490E1
5.802374511E2,-3.593333169E1
5.803439900E2,-3.930865871E1
5.804471166E2,-3.718389241E1
5.805528175E2,-3.847205543E1
5.806593107E2,-3.701292028E1
5.807652989E2,-3.817638537E1
5.808708964E2,-3.715822216E1
5.809775576E2,-3.383259424E1
5.810840125E2,-3.299915391E1
5.811875541E2,-3.412821271E1
5.812915903E2,-3.771596831E1
5.813982999E2,-3.517063255E1
5.815041899E2,-3.193919594E1
5.816106826E2,-3.470857801E1
5.817172215E2,-3.763069307E1
5.818208947E2,-3.868862872E1
5.819237220E2,-3.649988255E1
5.820299052E2,-3.409658052E1
5.821362160E2,-3.508643510E1
5.822409042E2,NaN
5.823419980E2,-3.780228018E1
5.824452094E2,-3.541887301E1
5.825477260E2,-3.431050499E1
5.826529954E2,-3.567329324E1
5.827594804E2,-3.894814965E1
5.828660210E2,-3.843402013E1
5.829710357E2,-3.499089984E1
5.830777012E2,-3.565841297E1
5.831841448E2,-3.756071461E1
5.832876532E2,-3.822663023E1
5.833920547E2,-3.789391273E1
5.834985682E2,-3.727741446E1
5.836044574E2,-3.800613268E1
5.837109842E2,-3.761585222E1
5.838135227E2,-3.812107263E1
5.839196091E2,-4.059136113E1
5.840211837E2,-3.956811041E1
5.841265226E2,-4.032616997E1
5.842319949E2,-3.838292498E1
5.843378650E2,-3.762069387E1
5.844443004E2,-3.805242586E1
5.845508605E2,-3.951248901E1
5.846544822E2,-3.885434684E1
5.847609845E2,-3.774099789E1
5.848674348E2,-3.876238283E1
5.849711315E2,-3.981073363E1
5.850776565E2,-3.912116965E1
5.851840908E2,-3.852917010E1
5.852878048E2,-3.949977635E1
5.853943277E2,-3.957584649E1
5.855008137E2,-3.746009354E1
5.856045814E2,-3.488380507E1
5.857110739E2,-3.803963498E1
5.858174831E2,-3.269940143E1
5.859211964E2,-3.691453001E1
5.860279747E2,-3.771064646E1
5.861346233E2,-3.831808688E1
5.862379075E2,-3.671940176E1
5.863445167E2,-4.128176566E1
5.864509983E2,-3.603921315E1
5.865545520E2,-3.778085471E1
5.866611222E2,-3.945059108E1
5.867677126E2,-3.843604080E1
5.868713570E2,-3.917091671E1
5.869777887E2,-3.863692128E1
5.870843473E2,-3.680924063E1
5.871866822E2,-3.986675976E1
5.872932257E2,-4.025541724E1
5.873997446E2,-3.615219829E1
5.875046549E2,-3.596778873E1
5.876111976E2,-3.217065297E1
5.877130870E2,-3.136106141E1
5.878196495E2,-3.671731115E1
5.879213500E2,-3.689930837E1
5.880278019E2,-3.898403550E1
5.881342810E2,-3.563855686E1
5.882380134E2,NaN
5.883438429E2,-3.757680607E1
5.884492195E2,-3.648119386E1
5.885546980E2,-3.817421776E1
5.886611937E2,-3.770206270E1
5.887677847E2,-3.667405335E1
5.888714786E2,-3.407501527E1
5.889779825E2,-3.307198058E1
5.890840738E2,-3.267723600E1
5.891881221E2,-3.623956772E1
5.892945638E2,-3.739594103E1
5.894012654E2,-3.652608383E1
5.895047617E2,-3.750252666E1
5.896113792E2,-3.754864440E1
5.897178969E2,-3.811690176E1
5.898214884E2,-3.705698012E1
5.899279515E2,-3.664905003E1
5.900344163E2,-3.654680458E1
5.901382841E2,-3.281581767E1
5.902447132E2,-3.594980130E1
5.903511790E2,-3.324551837E1
5.904548591E2,-3.667511339E1
5.905596504E2,-3.860627811E1
5.906661830E2,-3.597865461E1
5.907715680E2,-3.802151730E1
5.908781027E2,-3.621214504E1
5.909846521E2,-3.839891964E1
5.910885631E2,-3.734860008E1
5.911950187E2,-3.694015877E1
5.912974594E2,-3.557455720E1
5.914035782E2,-3.712754313E1
5.915075596E2,-3.392837029E1
5.916144319E2,-3.889950769E1
5.917202809E2,-3.883996674E1
5.918268485E2,-3.867185885E1
5.919284913E2,-3.793017933E1
5.920349573E2,-3.754635259E1
5.921384025E2,-3.816313361E1
5.922448699E2,-3.621755349E1
5.923514495E2,-3.646729354E1
5.924550231E2,-3.568115049E1
5.925615212E2,-3.571963054E1
5.926682013E2,-3.709056025E1
5.927717004E2,-3.887403168E1
5.928781320E2,-4.130652307E1
5.929846065E2,-3.931322910E1
5.930883948E2,-3.832656822E1
5.931949117E2,-4.032167953E1
5.933013516E2,-3.813535823E1
5.934052055E2,-3.387317040E1
