"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.626214208E0,5.684655748E-2,-1.247585503E-1,-4.363777041E-2
3.636179208E0,-7.318097368E-2,1.717556375E-1,-6.298211396E-2
3.646145208E0,4.410810582E-3,4.683192160E-2,-5.581225812E-2
3.656110208E0,-4.576104060E-3,7.585616163E-2,-3.622583985E-2
3.666075208E0,-1.514648125E-3,6.549208609E-2,3.482309282E-2
3.676041208E0,-4.479098752E-2,6.383448725E-2,-8.090616882E-2
3.686006208E0,-2.442531813E-2,6.947189293E-2,-7.105419517E-2
3.695972208E0,-6.918275725E-2,7.303964465E-2,-4.357637465E-2
3.705937208E0,-1.182559532E-1,4.449414083E-2,-3.408400476E-2
3.715902208E0,-3.420127798E-2,9.588030338E-2,1.251070261E-2
3.725868208E0,-1.254682378E-1,-1.747962536E-2,-3.904536724E-2
3.735833208E0,-2.855999030E-1,-7.931182314E-1,-1.100042528E-1
3.745798208E0,-6.714433748E-1,2.290259354E-2,-6.830717325E-3
3.755764208E0,-1.724381903E0,-4.409587783E-1,-3.106918037E-2
3.765729208E0,-8.598590818E-1,-1.491699265E-1,-3.229417205E-3
3.775695208E0,6.397099507E-1,6.834540673E-1,6.045436263E-3
3.785660208E0,2.065285539E0,1.118428659E0,1.098820460E-1
3.795625208E0,4.724572905E-1,1.076660061E-1,1.762760103E-1
3.805591208E0,-3.468527760E-1,-4.364871110E-2,3.052597404E-2
