"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.209754594E2,9.650010824E-2,-5.025689162E-2,-1.204713535E-1
1.209854234E2,-1.904123850E-2,-2.036004145E-2,3.243450522E-3
1.209953884E2,-8.393078730E-2,-3.056756236E-2,1.031232494E-1
1.210053524E2,-3.582676739E-2,-2.250169381E-2,1.508856457E-1
1.210153164E2,1.027363099E-2,2.540626165E-2,1.238048512E-1
1.210252803E2,2.381059304E-3,5.606171496E-2,1.813280046E-2
1.210352453E2,-6.773012616E-2,9.473567437E-2,-6.060639024E-2
1.210452093E2,-1.270901824E-1,1.186199423E-1,-2.381337047E-2
1.210551733E2,-1.381316259E-1,1.311650704E-1,1.665579379E-2
1.210651373E2,-1.498389941E-1,1.366717589E-1,4.379038274E-2
1.210751023E2,-1.467483752E-1,1.501172851E-1,5.078891516E-2
1.210850663E2,-1.296548443E-1,1.636247918E-1,1.676981449E-2
1.210950303E2,-8.585393652E-2,1.584610060E-1,-4.957386374E-2
1.211049943E2,-1.086566889E-1,1.483862900E-1,-1.126097721E-1
1.211149593E2,-8.748786785E-2,1.356862837E-1,-1.218963200E-1
1.211249233E2,-4.175014302E-2,8.806648638E-2,-6.369605899E-2
1.211348873E2,-9.582928643E-3,3.306936666E-2,4.423652530E-2
1.211448513E2,8.259981483E-2,-3.884579446E-2,1.481970960E-1
1.211548163E2,1.172637903E-1,-5.696989719E-2,1.890714723E-1
1.211647803E2,1.608376068E-1,-9.488156240E-2,1.228774828E-1
1.211747443E2,1.407418229E-1,-9.179324582E-2,-6.879833937E-3
1.211847083E2,6.232897997E-2,-1.034665175E-1,-8.601488113E-2
1.211946733E2,7.773076527E-2,-1.047102568E-1,-1.478585422E-1
1.212046373E2,8.355386116E-2,-8.055065811E-2,-8.012556553E-2
1.212146013E2,5.351357147E-2,-9.067913197E-2,4.230402052E-2
1.212245653E2,1.195755601E-1,-9.812694982E-2,6.539642930E-2
1.212345303E2,1.371051472E-1,-6.874297354E-2,1.366792506E-1
1.212444943E2,1.054562885E-1,-2.920252986E-2,1.621070373E-1
1.212544583E2,-1.165386625E-2,3.144669123E-2,9.571248829E-2
1.212644223E2,-6.381731562E-2,5.067441937E-2,6.230968416E-2
1.212743873E2,-1.284128956E-1,7.090439681E-2,7.085363567E-2
1.212843513E2,-1.283542042E-1,8.895149902E-2,1.199772638E-1
1.212943153E2,-7.827148654E-2,6.099457227E-2,1.273593736E-1
1.213042793E2,-4.033577465E-2,7.091890521E-2,1.808923870E-1
1.213142443E2,-8.933390692E-2,9.374563113E-2,1.375001997E-1
1.213242083E2,-1.563549120E-1,1.270932522E-1,8.059217334E-2
1.213341723E2,-1.722151921E-1,1.781760630E-1,1.728846252E-2
1.213441373E2,-1.449896789E-1,1.905494657E-1,-1.151562345E-1
1.213541013E2,-1.270175307E-1,1.816934921E-1,-1.784722245E-1
1.213640653E2,-5.634618200E-2,1.314670426E-1,-2.196068019E-1
1.213740293E2,1.167148098E-2,8.130929779E-2,-1.930586886E-1
1.213839943E2,3.917327508E-2,2.576122418E-2,-4.784425735E-2
1.213939583E2,7.561809316E-2,-4.211427838E-2,4.728643298E-2
1.214039223E2,9.876363851E-2,-4.700119849E-2,4.146260619E-3
1.214138863E2,8.440594666E-2,-3.464815143E-2,-8.681653440E-2
1.214238513E2,7.600444794E-2,-7.098337077E-3,-1.459827554E-1
1.214338153E2,5.636284657E-2,-1.902154069E-2,-1.681214833E-1
1.214437793E2,6.987751611E-2,-7.183812406E-2,-1.652832448E-1
1.214537433E2,1.237639207E-1,-1.264571847E-1,-3.993472874E-2
1.214637083E2,1.891460974E-1,-1.607524933E-1,2.723048329E-2
1.214736723E2,2.065283346E-1,-2.081968741E-1,8.521849036E-2
1.214836363E2,1.745626299E-1,-2.297639636E-1,1.493431503E-1
1.214936003E2,1.485472711E-1,-1.917227095E-1,1.684500968E-1
1.215035653E2,1.598173407E-1,-1.422157233E-1,1.489969951E-1
1.215135293E2,1.682596238E-1,-9.634877499E-2,2.927057683E-2
1.215234933E2,1.240987469E-1,-4.625999082E-2,-5.979713559E-2
1.215334573E2,3.317914814E-2,8.260361552E-3,-4.032883108E-2
1.215434223E2,-3.185701959E-2,6.428776067E-2,4.225373447E-2
1.215533863E2,-1.234503637E-1,8.384527177E-2,1.436567330E-1
1.215633503E2,-1.906527056E-1,9.370623551E-2,1.154661369E-1
1.215733143E2,-2.674752521E-1,1.548030975E-1,-9.222403944E-2
1.215832793E2,-2.854697659E-1,2.550809821E-1,-1.569293278E-1
1.215932433E2,-3.627836978E-1,3.284701167E-1,-2.002595347E-1
1.216032073E2,-4.339048436E-1,3.729974313E-1,-2.759727913E-1
1.216131713E2,-4.313643014E-1,4.073102815E-1,-1.905385387E-1
1.216231363E2,-3.876657200E-1,3.843217339E-1,-4.670346558E-2
1.216331003E2,-3.701146444E-1,3.223142777E-1,4.434762239E-2
1.216430643E2,-3.429936502E-1,2.208300759E-1,1.779284334E-1
1.216530283E2,-3.110568161E-1,1.334628434E-1,3.947905523E-1
1.216629933E2,-3.481751604E-1,5.726529121E-2,5.506819993E-1
1.216729573E2,-4.053617334E-1,-2.437411845E-2,5.172768563E-1
1.216829213E2,-3.784917310E-1,-3.789587773E-2,2.587398773E-1
1.216928853E2,-3.290419744E-1,3.156155247E-2,-1.394385517E-1
1.217028503E2,-3.276319914E-1,1.329821658E-1,-4.388598472E-1
1.217128143E2,-4.092625572E-1,2.020593077E-1,-6.113386756E-1
1.217227783E2,-4.994996396E-1,2.649022579E-1,-6.577205443E-1
1.217327423E2,-5.225443936E-1,3.038741695E-1,-6.476399446E-1
1.217427073E2,-4.635571705E-1,2.912602635E-1,-5.931263530E-1
1.217526713E2,-3.070686496E-1,2.599571580E-1,-6.156796485E-1
1.217626353E2,-1.191816039E-1,2.045539126E-1,-6.201492602E-1
1.217725993E2,1.936232373E-3,1.379588772E-1,-5.269002038E-1
1.217825643E2,1.103281154E-1,9.464208238E-2,-4.148301297E-1
1.217925283E2,1.410469014E-1,8.925866056E-2,-2.358702475E-1
1.218024923E2,7.814657539E-2,8.714489210E-2,-7.536242366E-2
1.218124573E2,1.416692644E-2,1.145892739E-1,6.976312995E-2
1.218224213E2,1.418220229E-2,2.008034354E-1,1.845036274E-1
1.218323853E2,6.658151373E-3,2.529492700E-1,2.349890721E-1
1.218423493E2,1.534652911E-2,2.919594809E-1,2.246295601E-1
1.218523143E2,-2.867394157E-2,3.144440716E-1,2.039935666E-1
1.218622783E2,-1.087195464E-1,2.827244250E-1,1.877997029E-1
1.218722423E2,-1.498335855E-1,2.815725236E-1,2.970806551E-1
1.218822063E2,-1.029300720E-1,2.770869417E-1,3.117641830E-1
1.218921713E2,-1.006335050E-2,2.437016061E-1,1.001131028E-1
1.219021353E2,8.495339222E-2,2.290321115E-1,-1.143118966E-1
1.219120993E2,1.863905970E-1,2.186739152E-1,-2.432944572E-1
1.219220633E2,1.480232144E-1,1.929323888E-1,-2.242687869E-1
1.219320283E2,7.343642391E-2,2.081765551E-1,-7.601146460E-2
1.219419923E2,-7.266334891E-3,1.956059185E-1,6.967015922E-2
1.219519563E2,-7.526996456E-2,1.627589653E-1,6.473101616E-2
1.219619203E2,-8.330981299E-2,1.406945701E-1,2.339646399E-2
1.219718853E2,-4.795389265E-2,1.286103488E-1,-5.902062535E-2
1.219818493E2,-2.126997784E-3,9.532207701E-2,-1.112847930E-1
1.219918133E2,1.495710455E-2,6.807441752E-2,-1.628432018E-1
1.220017773E2,-3.383125886E-3,1.019990126E-1,-1.253561175E-1
1.220117423E2,-6.846073575E-2,1.265391554E-1,-7.181667209E-2
1.220217068E2,-1.156064701E-1,1.474263233E-1,-9.274619579E-2
1.220316708E2,-1.640366916E-1,2.150019734E-1,-9.976811707E-2
1.220416348E2,-1.532091100E-1,2.892642799E-1,-1.833248287E-1
1.220515998E2,-1.731123012E-1,3.126438235E-1,-2.802137768E-1
1.220615638E2,-1.919118304E-1,3.365386530E-1,-2.535721081E-1
1.220715278E2,-2.462489822E-1,3.979381450E-1,-2.057833993E-1
1.220814918E2,-2.435591168E-1,4.098807541E-1,-2.856014013E-1
1.220914568E2,-1.633233313E-1,4.358289430E-1,-4.802031702E-1
1.221014208E2,-2.111301664E-1,5.249536657E-1,-5.430730176E-1
1.221113848E2,-5.091319042E-1,5.625981863E-1,-7.063120759E-1
1.221213488E2,-5.836947211E-1,6.776850582E-1,-7.486921102E-1
1.221313138E2,-6.072986881E-1,8.047798453E-1,-5.053894669E-1
1.221412778E2,-6.940634016E-1,8.182907872E-1,-1.072999156E-1
1.221512418E2,-7.318122949E-1,7.804177136E-1,1.478924561E-1
1.221612068E2,-6.497758593E-1,7.011513964E-1,3.178218985E-1
1.221711708E2,-4.966954612E-1,7.018444376E-1,4.054085112E-1
1.221811348E2,-3.832640091E-1,7.438988551E-1,3.365060914E-1
1.221910988E2,-4.113709170E-1,8.038930419E-1,1.813584101E-1
1.222010638E2,-4.416535737E-1,8.764409814E-1,6.301895142E-2
1.222110278E2,-5.688403814E-1,9.716891277E-1,9.496053636E-2
1.222209918E2,-7.368388539E-1,9.946458811E-1,1.679150766E-1
1.222309558E2,-8.046429473E-1,1.001672772E0,1.406536031E-1
1.222409208E2,-7.224183045E-1,9.924971755E-1,1.361471540E-1
1.222508848E2,-6.107470836E-1,9.973927568E-1,1.367564338E-1
1.222608488E2,-4.245207202E-1,1.001837006E0,3.889217019E-2
1.222708128E2,-3.310499813E-1,9.100569165E-1,-1.604189461E-1
1.222807778E2,-3.203954042E-1,8.231847605E-1,-3.150362849E-1
1.222907418E2,-3.507727128E-1,7.833497268E-1,-4.719422239E-1
1.223007058E2,-2.907394228E-1,7.601397890E-1,-5.675775290E-1
1.223106698E2,-2.113416895E-1,7.670851117E-1,-5.713940066E-1
1.223206348E2,-1.146112009E-1,7.718921077E-1,-5.027558810E-1
1.223305988E2,-1.315733157E-2,8.393946310E-1,-4.723462665E-1
1.223405628E2,1.978232923E-1,8.552115686E-1,-5.488909972E-1
1.223505268E2,4.246490666E-1,8.125209010E-1,-7.901254803E-1
1.223604918E2,5.856100497E-1,7.786479076E-1,-1.118695731E0
1.223704558E2,7.383061396E-1,8.497474918E-1,-1.409723348E0
1.223804198E2,8.825877207E-1,9.667470610E-1,-1.527254137E0
1.223903838E2,9.521867631E-1,9.523053154E-1,-1.469542118E0
1.224003488E2,9.215854331E-1,1.099687236E0,-1.218714108E0
1.224103128E2,9.802293516E-1,1.275724753E0,-1.020101150E0
1.224202768E2,9.161152898E-1,1.322314344E0,-8.818185925E-1
1.224302408E2,8.778147116E-1,1.292002086E0,-8.169612765E-1
1.224402058E2,7.248152974E-1,1.215519044E0,-7.299599701E-1
1.224501698E2,6.684560323E-1,1.175047541E0,-4.395755464E-1
1.224601338E2,6.036265636E-1,1.255571301E0,2.297967446E-1
1.224700978E2,3.760146312E-1,1.241607273E0,9.714529002E-1
1.224800628E2,9.803960703E-2,1.212653835E0,1.659544467E0
1.224900268E2,-1.784363372E-1,1.179803520E0,2.067610538E0
1.224999908E2,-4.128030463E-1,1.225301289E0,2.082521523E0
1.225099548E2,-6.363982339E-1,1.329624972E0,1.771744350E0
1.225199198E2,-8.220622413E-1,1.472238123E0,1.258213220E0
1.225298838E2,-9.933374204E-1,1.529761131E0,6.173811883E-1
1.225398478E2,-1.122053933E0,1.540735331E0,1.219436824E-1
1.225498118E2,-1.208012607E0,1.571145238E0,-1.494776362E-1
1.225597768E2,-1.239564987E0,1.515190015E0,-2.493141657E-1
1.225697408E2,-1.193470948E0,1.408980898E0,-1.944175816E-1
1.225797048E2,-1.085060134E0,1.290682808E0,-1.004235899E-1
1.225896688E2,-9.863965561E-1,1.227508175E0,-4.852428854E-2
1.225996338E2,-9.423661452E-1,1.215326670E0,-1.538402438E-2
1.226095978E2,-1.035543573E0,1.236713446E0,1.526883423E-2
1.226195618E2,-1.240992585E0,1.303358841E0,5.225656629E-2
1.226295258E2,-1.412006101E0,1.407497021E0,2.172708392E-2
1.226394908E2,-1.614203111E0,1.495910137E0,-4.221631229E-2
1.226494548E2,-1.791189850E0,1.584401022E0,-7.589101195E-2
1.226594188E2,-1.956054288E0,1.697280789E0,-7.611379087E-2
1.226693838E2,-2.132437156E0,1.707253215E0,-1.850415713E-1
1.226793478E2,-2.291808281E0,1.655955154E0,-2.749723327E-1
1.226893118E2,-2.426562628E0,1.657434792E0,-3.133692437E-1
1.226992758E2,-2.435041968E0,1.619263583E0,-4.975600451E-1
1.227092408E2,-2.267985848E0,1.519851416E0,-6.421517479E-1
1.227192048E2,-2.083238099E0,1.361693588E0,-6.885184139E-1
1.227291688E2,-1.798256064E0,1.140245790E0,-6.809392530E-1
1.227391328E2,-1.445220625E0,8.524440815E-1,-6.559523463E-1
1.227490978E2,-1.079525379E0,6.122737916E-1,-5.774066985E-1
1.227590618E2,-7.151673916E-1,4.435595102E-1,-4.138472128E-1
1.227690258E2,-3.806255627E-1,3.165768070E-1,-3.503546369E-1
1.227789898E2,-1.091601341E-1,2.956399377E-1,-2.226134402E-1
1.227889548E2,1.337096690E-1,3.354369280E-1,-1.695283234E-1
1.227989188E2,3.836371711E-1,3.881581652E-1,-1.735453606E-1
1.228088828E2,6.424829927E-1,5.254676360E-1,-1.751679629E-1
1.228188468E2,8.565868337E-1,6.439169493E-1,-1.972178131E-1
1.228288118E2,9.991453135E-1,6.706814095E-1,-2.164019430E-1
1.228387758E2,1.034355492E0,7.488211875E-1,-2.176491541E-1
1.228487398E2,9.017665149E-1,7.802580115E-1,-1.328826535E-1
1.228587038E2,6.263875815E-1,6.762193074E-1,2.015476763E-1
1.228686688E2,2.708849828E-1,5.155491503E-1,8.092868060E-1
1.228786328E2,2.663414039E-1,3.370219985E-1,1.605831944E0
1.228885968E2,5.589002609E-1,2.334679920E-1,2.486751820E0
1.228985608E2,1.006379635E0,7.407936182E-2,3.218123893E0
1.229085258E2,1.549027121E0,-1.101225858E-1,3.704826243E0
1.229184898E2,2.087534341E0,-2.012296243E-1,3.857115220E0
1.229284538E2,2.449143844E0,-2.417564202E-1,3.547565963E0
1.229384178E2,2.563378412E0,-2.560511449E-1,2.578063109E0
1.229483828E2,2.585470654E0,-1.191453877E-1,1.218281415E0
1.229583468E2,2.456213859E0,3.083259106E-1,1.093639827E-1
1.229683108E2,2.172768180E0,8.350646947E-1,-6.193411750E-1
1.229782748E2,1.767633026E0,1.169594720E0,-8.964787316E-1
1.229882398E2,1.290423192E0,1.270975499E0,-7.037936801E-1
1.229982038E2,9.250011572E-1,1.173235635E0,-1.398741692E-1
1.230081678E2,7.677804919E-1,1.022944358E0,5.838380510E-1
1.230181318E2,8.208161996E-1,8.258307718E-1,1.171807160E0
1.230280959E2,8.949333125E-1,5.350619667E-1,1.444548780E0
1.230380599E2,9.792522088E-1,2.794814862E-1,1.465636763E0
1.230480239E2,1.021141077E0,6.810204562E-2,1.340663053E0
1.230579879E2,1.059467821E0,-1.850245412E-2,1.002851864E0
1.230679529E2,9.998687603E-1,-2.862508077E-2,4.884342957E-1
1.230779169E2,9.685556048E-1,6.436395720E-3,-7.044550002E-2
1.230878809E2,9.801345536E-1,1.377221746E-1,-6.360899395E-1
1.230978449E2,1.122894908E0,3.431649005E-1,-1.078440574E0
1.231078099E2,1.129700775E0,4.354201129E-1,-1.403368009E0
1.231177739E2,1.101211240E0,3.483086596E-1,-1.784911695E0
1.231277379E2,1.229334699E0,3.008171355E-1,-2.156368348E0
1.231377019E2,1.376604280E0,2.934837038E-1,-2.419241037E0
1.231476669E2,1.479457827E0,3.346856704E-1,-2.433124081E0
1.231576309E2,1.586172582E0,3.929043501E-1,-2.204923042E0
1.231675949E2,1.644090130E0,4.002759714E-1,-1.898989702E0
1.231775599E2,1.619443970E0,3.976519238E-1,-1.676991974E0
1.231875239E2,1.517068287E0,4.591122268E-1,-1.542134131E0
1.231974879E2,1.451755327E0,5.305058894E-1,-1.505416541E0
1.232074519E2,1.338827028E0,6.036784577E-1,-1.693465919E0
1.232174169E2,1.214845883E0,7.029790168E-1,-1.974427555E0
1.232273809E2,1.099558086E0,8.808696625E-1,-2.183688878E0
1.232373449E2,9.714185478E-1,1.035178268E0,-2.310641286E0
1.232473089E2,8.742705680E-1,1.243296095E0,-2.334294443E0
1.232572739E2,7.493971382E-1,1.415383745E0,-2.244002323E0
1.232672379E2,6.521762145E-1,1.495107753E0,-2.047956292E0
1.232772019E2,5.531270126E-1,1.540680075E0,-1.826953760E0
1.232871659E2,4.759573607E-1,1.503359636E0,-1.578059424E0
1.232971309E2,4.678113122E-1,1.434021453E0,-1.272440665E0
1.233070949E2,4.969509114E-1,1.352733022E0,-1.070037541E0
1.233170589E2,5.226190187E-1,1.237075097E0,-9.535627592E-1
1.233270229E2,5.102277455E-1,1.140948625E0,-7.731194383E-1
1.233369879E2,4.175993711E-1,1.030352269E0,-6.450472891E-1
1.233469519E2,2.745960644E-1,8.681977230E-1,-6.417751873E-1
1.233569159E2,6.927108675E-2,4.659831803E-1,-6.910613680E-1
1.233668799E2,-3.710116804E-2,-5.479849711E-2,-5.760261708E-1
1.233768449E2,5.286292255E-2,-5.414882029E-1,-3.715636575E-1
1.233868089E2,2.879987597E-1,-7.191144083E-1,2.242231786E-2
1.233967729E2,4.087193508E-1,-5.132781648E-1,5.289899987E-1
1.234067369E2,2.179567176E-1,-2.950437775E-1,8.067672408E-1
1.234167019E2,-1.462777475E-1,-3.233853780E-1,7.935981417E-1
1.234266659E2,-5.146068715E-1,-5.900404119E-1,7.174323106E-1
1.234366299E2,-6.607157806E-1,-1.016722482E0,6.634011143E-1
1.234465939E2,-3.001337788E-1,-1.088178381E0,1.012791545E0
1.234565589E2,4.503714068E-1,-8.986155966E-1,1.590684732E0
1.234665229E2,1.035655036E0,-5.225219915E-1,2.591505858E0
1.234764869E2,1.233885294E0,-5.600820563E-1,4.004906520E0
1.234864509E2,1.125710343E0,-1.087894060E0,5.080201292E0
1.234964159E2,9.360709597E-1,-1.250271239E0,5.776427506E0
1.235063799E2,3.799193287E-1,-1.008903878E0,6.169863843E0
1.235163439E2,-4.497371301E-1,-7.688423462E-1,6.261551692E0
1.235263079E2,-1.241043309E0,-5.324041879E-1,5.947719349E0
1.235362729E2,-2.051267424E0,-4.041266188E-1,5.366097978E0
1.235462369E2,-2.688796510E0,-3.579304357E-1,4.523844570E0
1.235562009E2,-2.850575226E0,-2.274926310E-1,3.580472338E0
1.235661649E2,-2.735132185E0,-1.026023173E-1,2.670250896E0
1.235761299E2,-2.355836024E0,-9.577467891E-2,1.874273522E0
1.235860939E2,-1.870865326E0,-1.371462787E-1,1.225334326E0
1.235960579E2,-1.451471298E0,-1.962746572E-1,8.628876472E-1
1.236060219E2,-1.123915394E0,-2.577401131E-1,7.030581003E-1
1.236159869E2,-9.529280439E-1,-2.878394597E-1,5.566508371E-1
1.236259509E2,-8.663581158E-1,-3.128541040E-1,2.904779792E-1
1.236359149E2,-7.826112965E-1,-3.287207064E-1,-1.498822635E-1
1.236458789E2,-6.704205506E-1,-2.815030879E-1,-6.524469405E-1
1.236558439E2,-5.787542624E-1,-2.766819855E-1,-1.203976201E0
1.236658079E2,-5.264814701E-1,-2.193161222E-1,-1.788508902E0
1.236757719E2,-5.641959380E-1,-1.454342318E-1,-2.403840056E0
1.236857359E2,-6.376458836E-1,-2.638254566E-2,-2.926706266E0
1.236957009E2,-7.917869666E-1,1.429469359E-1,-3.291556150E0
1.237056649E2,-9.984663056E-1,2.839450130E-1,-3.490743306E0
1.237156289E2,-1.274263827E0,4.210798531E-1,-3.670027124E0
1.237255929E2,-1.645821783E0,6.294056949E-1,-3.864073407E0
1.237355579E2,-1.904851244E0,9.221644536E-1,-3.950491746E0
1.237455219E2,-2.100583864E0,1.222789179E0,-4.056958433E0
1.237554859E2,-2.238291494E0,1.351990133E0,-4.247796934E0
1.237654509E2,-2.118860652E0,1.286659193E0,-4.604425634E0
1.237754149E2,-1.756446572E0,1.160238297E0,-4.863611653E0
1.237853789E2,-1.329793372E0,1.036669235E0,-4.885129992E0
1.237953429E2,-9.065585274E-1,9.182810985E-1,-4.623417975E0
1.238053079E2,-6.701671468E-1,8.208537680E-1,-4.132617311E0
1.238152719E2,-5.253912202E-1,7.884643594E-1,-3.456755780E0
1.238252359E2,-5.067883401E-1,8.329315574E-1,-2.688260320E0
1.238351999E2,-5.191139784E-1,8.738131696E-1,-1.953155385E0
1.238451649E2,-4.768833404E-1,9.613714233E-1,-1.413077896E0
1.238551289E2,-4.102409791E-1,1.046271460E0,-1.121878370E0
1.238650929E2,-3.790044222E-1,1.134468083E0,-8.356402069E-1
1.238750569E2,-4.859178002E-1,1.242010585E0,-4.887441981E-1
1.238850219E2,-6.715805651E-1,1.274146590E0,1.112725139E-1
1.238949859E2,-9.351677111E-1,1.316083990E0,1.022698483E0
1.239049499E2,-1.164812209E0,1.438709750E0,2.072787078E0
1.239149139E2,-1.362223638E0,1.485977764E0,3.190506324E0
1.239248789E2,-1.457287231E0,1.416840871E0,4.150800982E0
1.239348429E2,-1.541590925E0,1.275946655E0,4.906202188E0
1.239448069E2,-1.553899168E0,1.112149334E0,5.170212745E0
1.239547709E2,-1.274994729E0,1.061747432E0,4.760893616E0
1.239647359E2,-8.866809909E-1,1.055181447E0,3.975727744E0
1.239746999E2,-5.096156882E-1,1.067532667E0,3.157619829E0
1.239846639E2,-1.915024522E-1,1.076209642E0,2.522470121E0
1.239946279E2,7.055878982E-2,1.149137285E0,2.170960075E0
1.240045929E2,3.199416603E-1,1.086718185E0,2.062052760E0
1.240145569E2,4.044274215E-1,7.387139098E-1,2.309210472E0
1.240245214E2,3.888433492E-1,3.112757944E-1,2.759371233E0
1.240344854E2,3.789294682E-1,5.673655674E-2,3.064333350E0
1.240444504E2,4.284363082E-1,-1.471824579E-2,3.019166533E0
1.240544144E2,6.127040005E-1,-6.394288458E-2,2.561602027E0
1.240643784E2,8.996523810E-1,-2.011985245E-1,1.793180242E0
1.240743424E2,1.205302935E0,-4.096337823E-1,9.675101227E-1
1.240843074E2,1.433166590E0,-6.699141817E-1,3.815881240E-1
1.240942714E2,1.628066420E0,-8.883845041E-1,1.522661734E-1
1.241042354E2,1.693932381E0,-1.026466575E0,2.631042391E-1
1.241141994E2,1.680402801E0,-1.090049636E0,5.417041844E-1
1.241241644E2,1.614232347E0,-1.142741674E0,8.766151553E-1
1.241341284E2,1.565058140E0,-1.211456691E0,1.138303784E0
1.241440924E2,1.592540200E0,-1.185038678E0,1.331588175E0
1.241540564E2,1.671729480E0,-1.138228866E0,1.486689663E0
1.241640214E2,1.710473569E0,-9.845625769E-1,1.547239335E0
1.241739854E2,1.730392256E0,-8.527822698E-1,1.458804291E0
1.241839494E2,1.764106863E0,-6.500213693E-1,1.231835845E0
1.241939134E2,1.713128644E0,-4.120481707E-1,8.192785281E-1
1.242038784E2,1.548398838E0,-1.264345633E-1,2.471501112E-1
1.242138424E2,1.352199756E0,1.805267168E-1,-4.076099879E-1
1.242238064E2,1.092177877E0,4.471536840E-1,-1.151940075E0
1.242337704E2,8.866198875E-1,6.254637214E-1,-1.898892639E0
1.242437354E2,7.427152325E-1,7.363161859E-1,-2.556812573E0
1.242536994E2,5.646606454E-1,7.911368293E-1,-3.019195184E0
1.242636634E2,3.594719079E-1,7.858866144E-1,-3.283967634E0
1.242736274E2,2.837943193E-1,8.070028105E-1,-3.486570148E0
1.242835924E2,3.465080461E-1,7.825848379E-1,-3.577944587E0
1.242935564E2,3.830661540E-1,7.019309764E-1,-3.579150283E0
1.243035204E2,4.098442090E-1,5.908091746E-1,-3.628935231E0
1.243134844E2,4.048625274E-1,5.342045456E-1,-3.672834957E0
1.243234494E2,3.985712157E-1,5.285785009E-1,-3.585997372E0
1.243334134E2,4.631537126E-1,5.213278804E-1,-3.444049196E0
1.243433774E2,5.239679714E-1,5.448497672E-1,-3.202343427E0
1.243533424E2,5.054571484E-1,4.805845548E-1,-2.845331150E0
1.243633064E2,4.586599812E-1,4.044630164E-1,-2.381837568E0
1.243732704E2,4.736080956E-1,3.545352499E-1,-1.883465345E0
1.243832344E2,3.952869809E-1,1.813254464E-1,-1.359470623E0
1.243931994E2,2.966751507E-1,-1.180932909E-2,-7.903745717E-1
1.244031634E2,2.518930802E-1,-1.703435715E-1,-3.337000126E-1
1.244131274E2,1.460131609E-1,-3.784824485E-1,2.020060980E-1
1.244230914E2,5.410574824E-3,-5.346369472E-1,8.425989783E-1
1.244330564E2,-2.289151306E-1,-6.562143747E-1,1.412646956E0
1.244430204E2,-5.498864125E-1,-7.640876097E-1,1.742819343E0
1.244529844E2,-6.005010076E-1,-7.762729148E-1,1.570882552E0
1.244629484E2,-4.815794586E-1,-6.641057038E-1,1.095914978E0
1.244729134E2,-4.474431943E-1,-5.214721604E-1,6.931739670E-1
1.244828774E2,-5.330209961E-1,-4.254059156E-1,2.984342855E-1
1.244928414E2,-6.223117067E-1,-4.371815501E-1,-9.117972672E-2
1.245028054E2,-5.849097725E-1,-4.242760874E-1,-2.745548415E-1
1.245127704E2,-4.110348117E-1,-4.569075707E-1,-1.576543826E-1
1.245227344E2,-1.608880756E-1,-7.102777306E-1,5.979848045E-1
1.245326984E2,2.532773719E-1,-1.108086835E0,2.025368498E0
1.245426624E2,8.501344313E-1,-1.538492778E0,3.683083956E0
1.245526274E2,1.468962952E0,-1.892684942E0,5.279371490E0
1.245625914E2,1.888160513E0,-2.045755400E0,6.513748536E0
1.245725554E2,2.080139806E0,-2.205743845E0,6.961378621E0
1.245825194E2,1.890910897E0,-2.348770248E0,6.459113907E0
1.245924844E2,1.454595319E0,-2.356170923E0,5.045178809E0
1.246024484E2,8.300114579E-1,-2.160449266E0,3.329117494E0
1.246124124E2,1.278976098E-2,-1.600435403E0,1.987283244E0
1.246223764E2,-1.065424965E0,-9.751114299E-1,8.645453328E-1
1.246323414E2,-2.059810060E0,-4.893276771E-1,-2.030398858E-1
1.246423054E2,-2.883186317E0,-1.019465155E-1,-1.147789137E0
1.246522694E2,-3.312172263E0,5.478185447E-1,-1.619838365E0
1.246622334E2,-3.383321183E0,6.788823487E-1,-2.119546677E0
1.246721984E2,-3.215302903E0,4.496825317E-1,-2.454706154E0
1.246821624E2,-2.620491675E0,2.161721108E-1,-2.352381050E0
1.246921264E2,-1.871016038E0,-3.787131943E-3,-1.894202587E0
1.247020904E2,-1.252061656E0,-2.997690587E-1,-1.390264399E0
1.247120554E2,-8.754138449E-1,-5.058628721E-1,-8.590279001E-1
1.247220194E2,-6.092558974E-1,-5.549405265E-1,-3.737540245E-1
1.247319834E2,-3.760373622E-1,-5.381984132E-1,-2.345756739E-1
1.247419474E2,-1.835243284E-1,-5.106338346E-1,-3.803724879E-1
1.247519124E2,-5.280814145E-2,-3.845963703E-1,-6.029023129E-1
1.247618764E2,-5.080323170E-2,-2.398350982E-1,-7.420186830E-1
1.247718404E2,-1.801980667E-1,-4.185787797E-2,-7.743590480E-1
1.247818044E2,-3.267613776E-1,1.809458160E-1,-6.627883261E-1
1.247917694E2,-4.938638008E-1,3.643982602E-1,-5.977877533E-1
1.248017334E2,-6.254394554E-1,5.750595165E-1,-7.402896613E-1
1.248116974E2,-7.950235467E-1,7.154088816E-1,-1.053146689E0
1.248216614E2,-9.406483794E-1,8.364823522E-1,-1.452717925E0
1.248316264E2,-1.000137367E0,9.322726084E-1,-2.028654048E0
1.248415904E2,-1.064865825E0,1.020256539E0,-2.762917569E0
1.248515544E2,-1.045663642E0,1.159686174E0,-3.388808210E0
1.248615184E2,-1.063310904E0,1.309424450E0,-3.694248630E0
1.248714834E2,-1.171677790E0,1.459941136E0,-3.667643799E0
1.248814474E2,-1.319337673E0,1.480642911E0,-3.388286639E0
