Time (s),Latitude (°),Longitude (°),Altitude (m),Altitude WGS84 (m),Speed (m/s),Direction (°),Distance (km),Horizontal Accuracy (m),Vertical Accuracy (m),Satellites
349.629248,52.22098996,4.56346338,4.121570182,47.17536496,NaN,NaN,32.7349274971557,1503.698024,31.86128808,-1
349.630582,52.22099107,4.563319357,4.121570182,47.17544254,NaN,NaN,32.7411957739367,1503.698027,31.86128808,-1
349.63227,52.22099178,4.563227347,4.121570182,47.17549211,NaN,NaN,32.7452003539077,1503.698031,31.86128808,-1
349.634164,52.22099224,4.563168564,4.121570182,47.17552377,NaN,NaN,32.7594667708177,1503.698033,31.86128808,-1
355.1841121,52.22097334,4.56337571,4.121570182,47.17543545,NaN,NaN,32.7707620465877,1538.632609,31.86492505,-1
355.187503,52.22095838,4.563539716,4.121570182,47.17536552,NaN,NaN,32.7797049539587,1538.63263,31.86492505,-1
355.194137,52.22094653,4.563669565,4.121570182,47.17531016,NaN,NaN,32.7867854001037,1538.632665,31.86492505,-1
355.203425,52.22093715,4.563772372,4.121570182,47.17526633,NaN,NaN,32.8049255032137,1538.63277,31.86492505,-1
357.165573,52.220958,4.563508261,4.121570182,47.17538329,NaN,NaN,32.8162967114237,1543.069037,31.86601354,-1
357.175956,52.22097108,4.563342702,4.121570182,47.17545661,NaN,NaN,32.8234248065657,1543.069144,31.86601354,-1
357.1777971,52.22097927,4.56323892,4.121570182,47.17550258,NaN,NaN,32.8278930871167,1543.069146,31.86601354,-1
357.185814,52.22098441,4.563173864,4.121570182,47.17553139,NaN,NaN,32.8279934769061,1543.069214,31.86601354,-1
362.276011,52.22098453,4.563172403,4.121570182,47.17553204,NaN,NaN,33.0780494932061,1561.334693,31.87521531,-1
364.328046,52.22317633,4.562351104,4.121570182,47.17303564,NaN,NaN,33.1972231027061,1529,31.87549477,-1
364.346101,52.22422091,4.561959682,4.121570182,47.17184614,NaN,NaN,33.2844967621561,1529,31.87549477,-1
371.744733,52.22349386,4.562442322,4.121570182,47.17255852,NaN,NaN,33.3526549464161,1588.756024,31.89032431,-1
371.75454,52.22292605,4.56281925,4.121570182,47.17311496,NaN,NaN,33.4058844676761,1588.756136,31.89032431,-1
371.7556341,52.22248261,4.563113618,4.121570182,47.17354958,NaN,NaN,33.4474551286361,1588.756147,31.89032431,-1
371.7588151,52.22213629,4.563343511,4.121570182,47.17388905,NaN,NaN,33.6961539320361,1588.756147,31.89032431,-1
377.1276211,52.22424536,4.562128266,4.121570182,47.17172059,NaN,NaN,33.7415871926161,1196.098156,31.89601033,-1
377.146114,52.22463264,4.561915668,4.121570182,47.17131672,NaN,NaN,34.5651489380161,1196.098632,31.89601033,-1
386.804881,52.21722854,4.561610156,4.121570182,47.18144002,NaN,NaN,35.0226817107161,1320.179732,31.90561416,-1
386.812346,52.21311516,4.561440428,4.121570182,47.18706366,NaN,NaN,37.1278020257161,1320.179789,31.90561416,-1
392.3840051,52.22455332,4.536819628,4.121570182,47.1852214,NaN,NaN,37.3227481123161,1287.577833,31.90781127,-1
392.403049,52.22358269,4.534436242,4.121570182,47.18783151,NaN,NaN,37.4197359375761,1287.578304,31.90781127,-1
